,name,year,month,SN,wind,pressure,day,hour,lat,long,status,category,tropicalstorm_force_diameter,hurricane_force_diameter
11827,Edouard,2008,8,11827,20,1012,6,18,32.7,-98.7,other low,NA,0,0
11828,Fay,2008,8,11828,30,1011,15,12,18.4,-67.4,tropical depression,NA,0,0
11829,Fay,2008,8,11829,35,1009,15,14,18.5,-68.4,tropical storm,NA,NA,NA
11830,Fay,2008,8,11830,35,1009,15,18,18.5,-68.8,tropical storm,NA,75,0
11831,Fay,2008,8,11831,40,1008,16,0,18.6,-70.2,tropical storm,NA,135,0
11832,Fay,2008,8,11832,40,1008,16,6,18.7,-71.4,tropical storm,NA,135,0
11833,Fay,2008,8,11833,40,1007,16,11,18.8,-72.8,tropical storm,NA,NA,NA
11834,Fay,2008,8,11834,40,1007,16,12,18.8,-72.9,tropical storm,NA,135,0
11835,Fay,2008,8,11835,40,1007,16,18,19.1,-74.6,tropical storm,NA,90,0
11836,Fay,2008,8,11836,45,1005,17,0,19.3,-75.7,tropical storm,NA,90,0
11837,Fay,2008,8,11837,45,1004,17,6,19.6,-76.9,tropical storm,NA,90,0
11838,Fay,2008,8,11838,45,1003,17,9,19.9,-77.4,tropical storm,NA,NA,NA
11839,Fay,2008,8,11839,45,1003,17,12,20,-78.1,tropical storm,NA,90,0
11840,Fay,2008,8,11840,45,1006,17,18,20.7,-79.6,tropical storm,NA,90,0
11841,Fay,2008,8,11841,45,1001,18,0,21.1,-80.3,tropical storm,NA,90,0
11842,Fay,2008,8,11842,45,1003,18,6,21.9,-80.8,tropical storm,NA,90,0
11843,Fay,2008,8,11843,45,1003,18,7,22.1,-80.8,tropical storm,NA,NA,NA
11844,Fay,2008,8,11844,50,1002,18,12,23.2,-81.2,tropical storm,NA,100,0
11845,Fay,2008,8,11845,50,1000,18,18,24.3,-81.7,tropical storm,NA,140,0
11846,Fay,2008,8,11846,50,998,18,20,24.5,-81.8,tropical storm,NA,NA,NA
11847,Fay,2008,8,11847,50,997,19,0,25,-81.9,tropical storm,NA,140,0
11848,Fay,2008,8,11848,55,994,19,6,25.5,-81.8,tropical storm,NA,140,0
11849,Fay,2008,8,11849,55,991,19,8,25.9,-81.6,tropical storm,NA,NA,NA
11850,Fay,2008,8,11850,55,988,19,12,26.4,-81.4,tropical storm,NA,130,0
11851,Fay,2008,8,11851,60,986,19,18,27,-81.1,tropical storm,NA,180,0
11852,Fay,2008,8,11852,55,988,20,0,27.5,-80.9,tropical storm,NA,150,0
11853,Fay,2008,8,11853,50,992,20,6,28,-80.6,tropical storm,NA,150,0
11854,Fay,2008,8,11854,45,994,20,12,28.4,-80.6,tropical storm,NA,100,0
11855,Fay,2008,8,11855,45,997,20,18,28.7,-80.6,tropical storm,NA,130,0
11856,Fay,2008,8,11856,50,993,21,0,28.9,-80.5,tropical storm,NA,200,0
11857,Fay,2008,8,11857,50,993,21,6,29.1,-80.7,tropical storm,NA,200,0
11858,Fay,2008,8,11858,50,993,21,12,29.2,-80.7,tropical storm,NA,200,0
11859,Fay,2008,8,11859,55,993,21,18,29.3,-81,tropical storm,NA,200,0
11860,Fay,2008,8,11860,55,993,21,19,29.3,-81.1,tropical storm,NA,NA,NA
11861,Fay,2008,8,11861,50,994,22,0,29.3,-81.2,tropical storm,NA,230,0
11862,Fay,2008,8,11862,50,995,22,6,29.5,-81.9,tropical storm,NA,150,0
11863,Fay,2008,8,11863,45,996,22,12,29.6,-82.4,tropical storm,NA,120,0
11864,Fay,2008,8,11864,40,997,22,18,29.8,-83,tropical storm,NA,160,0
11865,Fay,2008,8,11865,45,996,23,0,29.7,-83.8,tropical storm,NA,80,0
11866,Fay,2008,8,11866,45,997,23,6,29.8,-84.7,tropical storm,NA,80,0
11867,Fay,2008,8,11867,45,997,23,6,29.8,-84.7,tropical storm,NA,NA,NA
11868,Fay,2008,8,11868,40,998,23,12,30,-85.2,tropical storm,NA,80,0
11869,Fay,2008,8,11869,40,999,23,18,30.5,-85.9,tropical storm,NA,80,0
11870,Fay,2008,8,11870,30,999,24,0,30.8,-86.7,tropical depression,NA,0,0
11871,Fay,2008,8,11871,30,999,24,6,31.1,-87.7,tropical depression,NA,0,0
11872,Fay,2008,8,11872,30,1000,24,12,31.8,-88.4,tropical depression,NA,0,0
11873,Fay,2008,8,11873,30,1001,24,18,31.5,-89.7,tropical depression,NA,0,0
11874,Fay,2008,8,11874,30,1001,25,0,31.3,-90,tropical depression,NA,0,0
11875,Fay,2008,8,11875,30,1002,25,6,31.5,-89.9,tropical depression,NA,0,0
11876,Fay,2008,8,11876,25,1002,25,12,32,-89.4,tropical depression,NA,0,0
11877,Fay,2008,8,11877,25,1002,25,18,32.4,-89,tropical depression,NA,0,0
11878,Fay,2008,8,11878,20,1002,26,0,32.7,-88.6,tropical depression,NA,0,0
11879,Fay,2008,8,11879,20,1003,26,6,33.3,-87.9,tropical depression,NA,0,0
11880,Fay,2008,8,11880,20,1003,26,12,33.9,-87.2,tropical depression,NA,0,0
11881,Fay,2008,8,11881,20,1004,26,18,34.6,-86.5,tropical depression,NA,0,0
11882,Fay,2008,8,11882,15,1005,27,0,35,-85.8,tropical depression,NA,0,0
11883,Fay,2008,8,11883,15,1006,27,6,35.5,-85.1,extratropical,NA,0,0
11884,Fay,2008,8,11884,15,1007,27,12,36.1,-84.4,extratropical,NA,0,0
11885,Fay,2008,8,11885,15,1008,27,18,36.9,-83.6,extratropical,NA,0,0
11886,Fay,2008,8,11886,15,1009,28,0,37.4,-83.2,extratropical,NA,0,0
11887,Fay,2008,8,11887,15,1010,28,6,37.7,-82.6,extratropical,NA,0,0
11888,Gustav,2008,8,11888,25,1008,25,0,13.5,-67.4,tropical depression,NA,0,0
11889,Gustav,2008,8,11889,30,1005,25,6,14.4,-68.5,tropical depression,NA,0,0
11890,Gustav,2008,8,11890,35,1002,25,12,15.1,-69.6,tropical storm,NA,60,0
11891,Gustav,2008,8,11891,50,996,25,18,15.8,-70.5,tropical storm,NA,75,0
11892,Gustav,2008,8,11892,60,991,26,0,16.4,-71.2,tropical storm,NA,75,0
11893,Gustav,2008,8,11893,75,986,26,6,16.9,-71.7,hurricane,1,90,25
11894,Gustav,2008,8,11894,80,981,26,12,17.5,-72.1,hurricane,1,90,25
11895,Gustav,2008,8,11895,70,992,26,18,18.1,-72.8,hurricane,1,75,15
11896,Gustav,2008,8,11896,50,995,27,0,18.4,-73.1,tropical storm,NA,75,0
11897,Gustav,2008,8,11897,45,999,27,6,18.6,-73.4,tropical storm,NA,75,0
11898,Gustav,2008,8,11898,45,998,27,12,18.7,-73.7,tropical storm,NA,45,0
11899,Gustav,2008,8,11899,45,999,27,18,18.9,-74,tropical storm,NA,45,0
11900,Gustav,2008,8,11900,40,999,28,0,18.8,-75.1,tropical storm,NA,60,0
11901,Gustav,2008,8,11901,45,995,28,6,18.1,-75.4,tropical storm,NA,75,0
11902,Gustav,2008,8,11902,60,984,28,12,17.9,-75.7,tropical storm,NA,100,0
11903,Gustav,2008,8,11903,60,984,28,18,18,-76.2,tropical storm,NA,100,0
11904,Gustav,2008,8,11904,60,987,29,0,17.8,-77,tropical storm,NA,130,0
11905,Gustav,2008,8,11905,60,987,29,2,17.9,-77.2,tropical storm,NA,130,0
11906,Gustav,2008,8,11906,55,990,29,6,18,-77.7,tropical storm,NA,180,0
11907,Gustav,2008,8,11907,50,989,29,12,18.3,-78.4,tropical storm,NA,180,0
11908,Gustav,2008,8,11908,65,984,29,18,18.8,-79.2,hurricane,1,220,25
11909,Gustav,2008,8,11909,75,975,30,0,19.2,-80,hurricane,1,240,50
11910,Gustav,2008,8,11910,85,968,30,6,19.7,-80.8,hurricane,2,240,60
11911,Gustav,2008,8,11911,110,955,30,12,20.7,-81.6,hurricane,3,240,75
11912,Gustav,2008,8,11912,125,943,30,18,21.6,-82.5,hurricane,4,240,85
11913,Gustav,2008,8,11913,135,941,30,22,22.4,-83.1,hurricane,4,250,80
11914,Gustav,2008,8,11914,120,950,31,0,22.7,-83.5,hurricane,4,260,90
11915,Gustav,2008,8,11915,105,960,31,6,23.6,-84.4,hurricane,3,295,75
11916,Gustav,2008,8,11916,100,961,31,12,24.8,-85.5,hurricane,3,310,70
11917,Gustav,2008,8,11917,95,960,31,18,25.9,-86.7,hurricane,2,340,85
11918,Gustav,2008,9,11918,95,953,1,0,26.9,-87.7,hurricane,2,360,100
11919,Gustav,2008,9,11919,95,954,1,6,27.9,-89,hurricane,2,360,100
11920,Gustav,2008,9,11920,95,955,1,12,28.8,-90.3,hurricane,2,350,110
11921,Gustav,2008,9,11921,90,954,1,15,29.2,-90.7,hurricane,2,315,80
11922,Gustav,2008,9,11922,85,958,1,18,29.8,-91.4,hurricane,2,290,55
11923,Gustav,2008,9,11923,60,971,2,0,30.7,-92.3,tropical storm,NA,175,0
11924,Gustav,2008,9,11924,40,981,2,6,31.4,-93.1,tropical storm,NA,80,0
11925,Gustav,2008,9,11925,30,989,2,12,32.1,-93.5,tropical depression,NA,0,0
11926,Gustav,2008,9,11926,20,993,2,18,32.7,-93.9,tropical depression,NA,0,0
11927,Gustav,2008,9,11927,20,995,3,0,33.2,-93.9,tropical depression,NA,0,0
11928,Gustav,2008,9,11928,20,997,3,6,33.7,-94.3,tropical depression,NA,0,0
11929,Gustav,2008,9,11929,20,997,3,12,33.8,-94.4,tropical depression,NA,0,0
11930,Gustav,2008,9,11930,20,998,3,18,34,-94.4,tropical depression,NA,0,0
11931,Gustav,2008,9,11931,15,998,4,0,34.3,-94.1,tropical depression,NA,0,0
11932,Gustav,2008,9,11932,15,999,4,6,34.8,-93.4,tropical depression,NA,0,0
11933,Gustav,2008,9,11933,15,1000,4,12,36.2,-92.3,extratropical,NA,0,0
11934,Gustav,2008,9,11934,20,1000,4,18,38.5,-90.7,extratropical,NA,0,0
11935,Gustav,2008,9,11935,20,1002,5,0,40.2,-88.7,extratropical,NA,0,0
11936,Gustav,2008,9,11936,20,1002,5,6,42.2,-86.5,extratropical,NA,0,0
11937,Gustav,2008,9,11937,20,1004,5,12,43.7,-83.8,extratropical,NA,0,0
11938,Hanna,2008,8,11938,30,1007,28,0,19.4,-57.3,tropical depression,NA,0,0
11939,Hanna,2008,8,11939,30,1004,28,6,19.7,-57.8,tropical depression,NA,0,0
11940,Hanna,2008,8,11940,35,1003,28,12,20.1,-58.6,tropical storm,NA,50,0
11941,Hanna,2008,8,11941,35,1003,28,18,20.5,-59.6,tropical storm,NA,50,0
11942,Hanna,2008,8,11942,40,1001,29,0,20.8,-60.5,tropical storm,NA,80,0
11943,Hanna,2008,8,11943,45,1000,29,6,20.9,-61.5,tropical storm,NA,90,0
11944,Hanna,2008,8,11944,45,1000,29,12,21.1,-62.4,tropical storm,NA,105,0
11945,Hanna,2008,8,11945,45,1000,29,18,21.5,-63.4,tropical storm,NA,150,0
11946,Hanna,2008,8,11946,45,1000,30,0,21.7,-64.5,tropical storm,NA,200,0
11947,Hanna,2008,8,11947,45,1000,30,6,21.8,-65.5,tropical storm,NA,200,0
11948,Hanna,2008,8,11948,45,1000,30,12,21.9,-66.2,tropical storm,NA,215,0
11949,Hanna,2008,8,11949,45,1000,30,18,22.2,-66.9,tropical storm,NA,240,0
11950,Hanna,2008,8,11950,50,999,31,0,22.6,-67.5,tropical storm,NA,280,0
11951,Hanna,2008,8,11951,45,999,31,6,23.1,-68.5,tropical storm,NA,270,0
11952,Hanna,2008,8,11952,40,999,31,12,23.5,-69.8,tropical storm,NA,240,0
11953,Hanna,2008,8,11953,40,997,31,18,23.6,-71,tropical storm,NA,200,0
11954,Hanna,2008,9,11954,45,997,1,0,23.5,-71.7,tropical storm,NA,200,0
11955,Hanna,2008,9,11955,50,996,1,6,23.2,-72,tropical storm,NA,220,0
11956,Hanna,2008,9,11956,60,990,1,12,22.8,-72.2,tropical storm,NA,240,0
11957,Hanna,2008,9,11957,70,985,1,18,22.3,-72.4,hurricane,1,240,40
11958,Hanna,2008,9,11958,75,977,2,0,21.8,-72.3,hurricane,1,250,40
11959,Hanna,2008,9,11959,65,980,2,6,21.4,-72.7,hurricane,1,250,60
11960,Hanna,2008,9,11960,60,983,2,12,21,-73,tropical storm,NA,250,0
11961,Hanna,2008,9,11961,55,985,2,18,20.6,-72.9,tropical storm,NA,250,0
11962,Hanna,2008,9,11962,55,988,3,0,20.4,-72.6,tropical storm,NA,275,0
11963,Hanna,2008,9,11963,50,991,3,6,20.2,-72.4,tropical storm,NA,325,0
11964,Hanna,2008,9,11964,45,996,3,12,20.6,-71.9,tropical storm,NA,400,0
11965,Hanna,2008,9,11965,50,994,3,18,21.6,-71.8,tropical storm,NA,400,0
11966,Hanna,2008,9,11966,50,994,3,19,21.7,-71.8,tropical storm,NA,400,0
11967,Hanna,2008,9,11967,55,989,4,0,22.7,-71.8,tropical storm,NA,430,0
11968,Hanna,2008,9,11968,60,990,4,6,23.4,-72.4,tropical storm,NA,430,0
11969,Hanna,2008,9,11969,55,989,4,12,24.1,-73.2,tropical storm,NA,430,0
11970,Hanna,2008,9,11970,55,989,4,18,25.1,-74.3,tropical storm,NA,425,0
11971,Hanna,2008,9,11971,55,987,5,0,26.1,-75.8,tropical storm,NA,375,0
11972,Hanna,2008,9,11972,55,984,5,6,27.2,-77.3,tropical storm,NA,345,0
11973,Hanna,2008,9,11973,55,980,5,12,28.2,-78.5,tropical storm,NA,345,0
11974,Hanna,2008,9,11974,60,980,5,18,29.9,-78.7,tropical storm,NA,325,0
11975,Hanna,2008,9,11975,60,980,6,0,31.5,-79.3,tropical storm,NA,275,0
11976,Hanna,2008,9,11976,60,981,6,6,33.4,-78.8,tropical storm,NA,250,0
11977,Hanna,2008,9,11977,60,981,6,7,33.8,-78.7,tropical storm,NA,250,0
11978,Hanna,2008,9,11978,45,985,6,12,35.7,-78.1,tropical storm,NA,175,0
11979,Hanna,2008,9,11979,45,993,6,18,37.8,-76.7,tropical storm,NA,175,0
11980,Hanna,2008,9,11980,45,994,7,0,40,-74.5,tropical storm,NA,175,0
11981,Hanna,2008,9,11981,45,995,7,6,41.9,-71.7,extratropical,NA,175,0
11982,Hanna,2008,9,11982,45,995,7,12,43.8,-68,extratropical,NA,210,0
11983,Hanna,2008,9,11983,45,995,7,18,45.7,-63.7,extratropical,NA,210,0
11984,Hanna,2008,9,11984,40,996,8,0,47,-59.1,extratropical,NA,210,0
11985,Hanna,2008,9,11985,40,996,8,6,47.5,-55.4,extratropical,NA,210,0
11986,Hanna,2008,9,11986,35,996,8,12,47.8,-52.1,extratropical,NA,330,0
11987,Ike,2008,9,11987,30,1006,1,6,17.2,-37,tropical depression,NA,0,0
11988,Ike,2008,9,11988,35,1005,1,12,17.3,-38.4,tropical storm,NA,135,0
11989,Ike,2008,9,11989,45,1003,1,18,17.5,-39.9,tropical storm,NA,185,0
11990,Ike,2008,9,11990,45,1002,2,0,17.8,-41.3,tropical storm,NA,210,0
11991,Ike,2008,9,11991,45,1000,2,6,18.2,-42.8,tropical storm,NA,240,0
11992,Ike,2008,9,11992,50,999,2,12,18.7,-44.3,tropical storm,NA,240,0
11993,Ike,2008,9,11993,55,996,2,18,19.3,-45.8,tropical storm,NA,240,0
11994,Ike,2008,9,11994,55,994,3,0,19.8,-47.3,tropical storm,NA,235,0
11995,Ike,2008,9,11995,55,992,3,6,20.2,-48.8,tropical storm,NA,230,0
11996,Ike,2008,9,11996,60,989,3,12,20.6,-50.3,tropical storm,NA,225,0
11997,Ike,2008,9,11997,75,979,3,18,21.1,-51.9,hurricane,1,220,30
11998,Ike,2008,9,11998,105,956,4,0,21.8,-53.5,hurricane,3,220,50
11999,Ike,2008,9,11999,125,935,4,6,22.4,-55,hurricane,4,220,50
12000,Ike,2008,9,12000,120,937,4,12,23,-56.4,hurricane,4,200,65
12001,Ike,2008,9,12001,115,940,4,18,23.4,-57.7,hurricane,4,195,65
12002,Ike,2008,9,12002,115,944,5,0,23.6,-59,hurricane,4,195,65
12003,Ike,2008,9,12003,115,949,5,6,23.6,-60.4,hurricane,4,195,70
12004,Ike,2008,9,12004,105,954,5,12,23.5,-61.9,hurricane,3,195,70
12005,Ike,2008,9,12005,100,959,5,18,23.2,-63.4,hurricane,3,195,70
12006,Ike,2008,9,12006,100,962,6,0,22.8,-64.9,hurricane,3,200,70
12007,Ike,2008,9,12007,100,964,6,6,22.4,-66.3,hurricane,3,205,70
12008,Ike,2008,9,12008,95,965,6,12,21.9,-67.7,hurricane,2,210,70
12009,Ike,2008,9,12009,115,950,6,18,21.5,-69,hurricane,4,220,70
12010,Ike,2008,9,12010,115,947,7,0,21.2,-70.3,hurricane,4,225,75
12011,Ike,2008,9,12011,115,947,7,6,21.1,-71.6,hurricane,4,235,80
12012,Ike,2008,9,12012,110,947,7,12,21,-72.8,hurricane,3,245,90
12013,Ike,2008,9,12013,110,947,7,13,21,-73.2,hurricane,3,245,90
12014,Ike,2008,9,12014,105,946,7,18,21,-74,hurricane,3,250,90
12015,Ike,2008,9,12015,115,945,8,0,21.1,-75.2,hurricane,4,265,90
12016,Ike,2008,9,12016,115,945,8,2,21.1,-75.7,hurricane,4,265,90
12017,Ike,2008,9,12017,100,950,8,6,21.1,-76.5,hurricane,3,300,90
12018,Ike,2008,9,12018,85,960,8,12,21.1,-77.8,hurricane,2,305,85
12019,Ike,2008,9,12019,75,964,8,18,21.2,-79.1,hurricane,1,305,60
12020,Ike,2008,9,12020,70,965,9,0,21.5,-80.3,hurricane,1,330,60
12021,Ike,2008,9,12021,70,965,9,6,22,-81.4,hurricane,1,330,60
12022,Ike,2008,9,12022,70,965,9,12,22.4,-82.4,hurricane,1,325,30
12023,Ike,2008,9,12023,70,965,9,14,22.6,-82.9,hurricane,1,325,30
12024,Ike,2008,9,12024,65,966,9,18,22.7,-83.3,hurricane,1,320,30
12025,Ike,2008,9,12025,65,968,10,0,23.1,-84,hurricane,1,330,30
12026,Ike,2008,9,12026,70,964,10,6,23.4,-84.6,hurricane,1,330,45
12027,Ike,2008,9,12027,80,959,10,12,23.8,-85.2,hurricane,1,335,90
12028,Ike,2008,9,12028,85,958,10,18,24.2,-85.8,hurricane,2,340,120
12029,Ike,2008,9,12029,85,944,11,0,24.7,-86.4,hurricane,2,350,135
12030,Ike,2008,9,12030,85,945,11,6,25.1,-87.1,hurricane,2,370,150
12031,Ike,2008,9,12031,85,946,11,12,25.5,-88,hurricane,2,420,135
12032,Ike,2008,9,12032,85,952,11,18,25.8,-88.9,hurricane,2,420,135
12033,Ike,2008,9,12033,85,954,12,0,26.1,-90,hurricane,2,410,160
12034,Ike,2008,9,12034,90,954,12,6,26.4,-91.1,hurricane,2,395,165
12035,Ike,2008,9,12035,95,954,12,12,26.9,-92.2,hurricane,2,390,165
12036,Ike,2008,9,12036,95,954,12,18,27.5,-93.2,hurricane,2,390,165
12037,Ike,2008,9,12037,95,952,13,0,28.3,-94,hurricane,2,390,170
12038,Ike,2008,9,12038,95,951,13,6,29.1,-94.6,hurricane,2,350,165
12039,Ike,2008,9,12039,95,950,13,7,29.3,-94.7,hurricane,2,350,165
12040,Ike,2008,9,12040,85,959,13,12,30.3,-95.2,hurricane,2,250,80
12041,Ike,2008,9,12041,50,974,13,18,31.7,-95.3,tropical storm,NA,190,0
12042,Ike,2008,9,12042,35,980,14,0,33.5,-94.9,tropical storm,NA,90,0
12043,Ike,2008,9,12043,35,985,14,6,35.5,-93.7,tropical storm,NA,90,0
12044,Ike,2008,9,12044,40,987,14,12,37.6,-91,extratropical,NA,90,0
12045,Ike,2008,9,12045,50,988,14,18,40.3,-87.2,extratropical,NA,180,0
12046,Ike,2008,9,12046,50,988,15,0,43.3,-81.5,extratropical,NA,180,0
12047,Ike,2008,9,12047,40,986,15,6,45.8,-75.3,extratropical,NA,180,0
12048,Ike,2008,9,12048,35,986,15,12,47.2,-71.1,extratropical,NA,180,0
12049,Josephine,2008,9,12049,30,1007,2,0,12.3,-21.9,tropical depression,NA,0,0
12050,Josephine,2008,9,12050,35,1005,2,6,12.7,-23.2,tropical storm,NA,30,0
12051,Josephine,2008,9,12051,35,1005,2,12,13,-24.2,tropical storm,NA,30,0
12052,Josephine,2008,9,12052,45,1000,2,18,13.3,-25.3,tropical storm,NA,80,0
12053,Josephine,2008,9,12053,50,997,3,0,13.5,-26.3,tropical storm,NA,150,0
12054,Josephine,2008,9,12054,55,994,3,6,13.6,-27.2,tropical storm,NA,160,0
12055,Josephine,2008,9,12055,55,994,3,12,13.7,-28.2,tropical storm,NA,180,0
12056,Josephine,2008,9,12056,55,994,3,18,13.8,-29.2,tropical storm,NA,180,0
12057,Josephine,2008,9,12057,50,997,4,0,13.9,-30,tropical storm,NA,150,0
12058,Josephine,2008,9,12058,50,997,4,6,14.1,-30.9,tropical storm,NA,150,0
12059,Josephine,2008,9,12059,45,1000,4,12,14.4,-31.9,tropical storm,NA,120,0
12060,Josephine,2008,9,12060,40,1002,4,18,14.6,-32.7,tropical storm,NA,120,0
12061,Josephine,2008,9,12061,40,1002,5,0,15,-33.4,tropical storm,NA,150,0
12062,Josephine,2008,9,12062,40,1002,5,6,15.4,-34,tropical storm,NA,150,0
12063,Josephine,2008,9,12063,40,1003,5,12,15.6,-34.5,tropical storm,NA,120,0
12064,Josephine,2008,9,12064,35,1004,5,18,15.8,-34.9,tropical storm,NA,90,0
12065,Josephine,2008,9,12065,30,1006,6,0,16.2,-35.5,tropical depression,NA,0,0
12066,Josephine,2008,9,12066,30,1006,6,6,16.5,-36.4,other low,NA,0,0
12067,Josephine,2008,9,12067,25,1007,6,12,16.7,-37.3,other low,NA,0,0
12068,Josephine,2008,9,12068,25,1007,6,18,16.8,-38.3,other low,NA,0,0
12069,Josephine,2008,9,12069,25,1007,7,0,16.9,-39.2,other low,NA,0,0
12070,Josephine,2008,9,12070,30,1007,7,6,17,-40.1,other low,NA,0,0
12071,Josephine,2008,9,12071,30,1007,7,12,17.1,-40.9,other low,NA,0,0
12072,Josephine,2008,9,12072,25,1007,7,18,17.2,-41.6,other low,NA,0,0
12073,Josephine,2008,9,12073,25,1007,8,0,17.3,-42.4,other low,NA,0,0
12074,Josephine,2008,9,12074,25,1007,8,6,17.5,-43.3,other low,NA,0,0
12075,Josephine,2008,9,12075,25,1009,8,12,18,-44.2,other low,NA,0,0
12076,Josephine,2008,9,12076,25,1010,8,18,18.1,-45.6,other low,NA,0,0
12077,Josephine,2008,9,12077,25,1010,9,0,17.8,-47.3,other low,NA,0,0
12078,Josephine,2008,9,12078,25,1010,9,6,16.8,-49.3,other low,NA,0,0
12079,Josephine,2008,9,12079,25,1010,9,12,16.3,-51.4,other low,NA,0,0
12080,Josephine,2008,9,12080,25,1010,9,18,16.3,-52.5,other low,NA,0,0
12081,Josephine,2008,9,12081,20,1011,10,0,16.3,-53.6,other low,NA,0,0
12082,Kyle,2008,9,12082,30,1005,25,0,21.5,-70,tropical depression,NA,0,0
12083,Kyle,2008,9,12083,35,1003,25,6,22,-69.4,tropical storm,NA,90,0
12084,Kyle,2008,9,12084,40,1002,25,12,22.4,-68.7,tropical storm,NA,100,0
12085,Kyle,2008,9,12085,40,1001,25,18,23.1,-68.4,tropical storm,NA,100,0
12086,Kyle,2008,9,12086,45,998,26,0,24,-68,tropical storm,NA,115,0
12087,Kyle,2008,9,12087,50,996,26,6,25,-68.2,tropical storm,NA,160,0
12088,Kyle,2008,9,12088,50,998,26,12,26,-68.6,tropical storm,NA,200,0
12089,Kyle,2008,9,12089,50,1000,26,18,26.9,-68.6,tropical storm,NA,180,0
12090,Kyle,2008,9,12090,55,998,27,0,28.7,-68.6,tropical storm,NA,180,0
12091,Kyle,2008,9,12091,60,996,27,6,29.9,-69.3,tropical storm,NA,250,0
12092,Kyle,2008,9,12092,65,996,27,12,31.2,-69.5,hurricane,1,250,60
12093,Kyle,2008,9,12093,70,995,27,18,33.3,-69.7,hurricane,1,250,60
12094,Kyle,2008,9,12094,70,995,28,0,35.3,-69.7,hurricane,1,250,60
12095,Kyle,2008,9,12095,70,992,28,6,37.4,-69.3,hurricane,1,250,60
12096,Kyle,2008,9,12096,75,989,28,12,39.4,-68.2,hurricane,1,290,100
12097,Kyle,2008,9,12097,70,984,28,18,41.6,-66.7,hurricane,1,310,115
12098,Kyle,2008,9,12098,65,985,29,0,43.8,-66.2,hurricane,1,320,110
12099,Kyle,2008,9,12099,50,990,29,6,45.6,-65,extratropical,NA,320,0
12100,Kyle,2008,9,12100,45,994,29,12,47.7,-63.5,extratropical,NA,320,0
12101,Kyle,2008,9,12101,40,999,29,18,48.2,-62.6,extratropical,NA,320,0
12102,Kyle,2008,9,12102,35,1002,30,0,48.4,-61.5,extratropical,NA,320,0
12103,Kyle,2008,9,12103,30,1004,30,6,48.2,-61,extratropical,NA,0,0
12104,Kyle,2008,9,12104,25,1005,30,12,48.1,-60.8,extratropical,NA,0,0
12105,Laura,2008,9,12105,40,1011,26,0,39,-35,extratropical,NA,420,0
12106,Laura,2008,9,12106,45,1010,26,6,37.9,-35,extratropical,NA,420,0
12107,Laura,2008,9,12107,50,1009,26,12,37,-35.5,extratropical,NA,360,0
12108,Laura,2008,9,12108,55,1007,26,18,36.5,-36,extratropical,NA,600,0
12109,Laura,2008,9,12109,60,1004,27,0,37,-36.5,extratropical,NA,600,0
12110,Laura,2008,9,12110,65,998,27,6,37.4,-37.2,extratropical,NA,600,180
12111,Laura,2008,9,12111,70,992,27,12,37.5,-38,extratropical,NA,600,180
12112,Laura,2008,9,12112,70,992,27,18,37.4,-39,extratropical,NA,600,180
12113,Laura,2008,9,12113,60,994,28,0,37.3,-40,extratropical,NA,540,0
12114,Laura,2008,9,12114,55,994,28,6,37.2,-41.2,extratropical,NA,540,0
12115,Laura,2008,9,12115,50,995,28,12,37,-42.5,extratropical,NA,540,0
12116,Laura,2008,9,12116,50,995,28,18,36.8,-44.1,extratropical,NA,540,0
12117,Laura,2008,9,12117,50,995,29,0,36.7,-45.7,extratropical,NA,450,0
12118,Laura,2008,9,12118,50,995,29,6,37,-47,subtropical storm,NA,470,0
12119,Laura,2008,9,12119,50,995,29,12,37.2,-47.7,subtropical storm,NA,390,0
12120,Laura,2008,9,12120,50,995,29,18,37.8,-48.2,subtropical storm,NA,390,0
12121,Laura,2008,9,12121,50,996,30,0,38.6,-48.5,subtropical storm,NA,420,0
12122,Laura,2008,9,12122,50,996,30,6,39.6,-48.8,subtropical storm,NA,420,0
12123,Laura,2008,9,12123,50,996,30,12,40.6,-48.9,tropical storm,NA,410,0
12124,Laura,2008,9,12124,50,994,30,18,41.7,-48.8,tropical storm,NA,440,0
12125,Laura,2008,10,12125,45,995,1,0,42.9,-48.3,tropical storm,NA,440,0
12126,Laura,2008,10,12126,45,995,1,6,44.2,-47.7,tropical storm,NA,440,0
12127,Laura,2008,10,12127,40,995,1,12,45.7,-46.9,other low,NA,440,0
12128,Laura,2008,10,12128,40,995,1,18,47.5,-46.3,other low,NA,440,0
12129,Laura,2008,10,12129,35,997,2,0,49.5,-46,other low,NA,440,0
12130,Laura,2008,10,12130,35,996,2,6,51.5,-46,extratropical,NA,440,0
12131,Laura,2008,10,12131,40,992,2,12,53.5,-46,extratropical,NA,440,0
12132,Laura,2008,10,12132,40,992,2,18,55.6,-45.5,extratropical,NA,440,0
12133,Laura,2008,10,12133,50,991,3,0,56.9,-44,extratropical,NA,480,0
12134,Laura,2008,10,12134,65,990,3,6,57,-42,extratropical,NA,570,120
12135,Laura,2008,10,12135,60,992,3,12,57,-40,extratropical,NA,570,0
12136,Laura,2008,10,12136,55,994,3,18,57,-37,extratropical,NA,570,0
12137,Laura,2008,10,12137,45,996,4,0,56.5,-31.4,extratropical,NA,480,0
12138,Laura,2008,10,12138,40,997,4,6,56,-26,extratropical,NA,480,0
